trade_date,symbol,name,period,period_label,close,ma20,ma30,dev20_pct,dev30_pct,source
20240628,399001.SZ,深证成指,month,月K,8848.699,10318.322,10865.737066666665,-14.242848788785611,-18.563288015264302,公开指数日线计算（月K最后实际交易日）
20240705,399001.SZ,深证成指,week,周K,8695.548,9345.12515,9237.539666666667,-6.950973256896398,-5.867272956049375,公开指数日线计算（周K最后实际交易日）
20240712,399001.SZ,深证成指,week,周K,8854.083,9334.35855,9214.211666666666,-5.145244286764628,-3.9084045352405727,公开指数日线计算（周K最后实际交易日）
20240719,399001.SZ,深证成指,week,周K,8903.232,9307.782799999999,9198.141633333335,-4.346371296932272,-3.2061871309374657,公开指数日线计算（周K最后实际交易日）
20240726,399001.SZ,深证成指,week,周K,8597.174,9269.189199999999,9177.337,-7.249989028166537,-6.321692229456088,公开指数日线计算（周K最后实际交易日）
20240731,399001.SZ,深证成指,month,月K,8754.087,10200.6015,10713.271433333333,-14.180678462931828,-18.28745258182777,公开指数日线计算（月K最后实际交易日）
20240802,399001.SZ,深证成指,week,周K,8553.551,9216.22925,9144.965733333334,-7.190340344452705,-6.467107155772411,公开指数日线计算（周K最后实际交易日）
20240809,399001.SZ,深证成指,week,周K,8393.699,9157.63605,9120.8743,-8.342076992675407,-7.972649069398963,公开指数日线计算（周K最后实际交易日）
20240816,399001.SZ,深证成指,week,周K,8349.87,9105.0869,9099.3281,-8.294450215516335,-8.236411433499136,公开指数日线计算（周K最后实际交易日）
20240823,399001.SZ,深证成指,week,周K,8181.917,9036.944449999999,9079.157866666666,-9.461466259206663,-9.88242389705335,公开指数日线计算（周K最后实际交易日）
20240830,399001.SZ,深证成指,week,周K,8348.478,8992.95665,9065.362833333334,-7.166482338152946,-7.907955219369156,公开指数日线计算（周K最后实际交易日）
20240830,399001.SZ,深证成指,month,月K,8348.478,10067.2261,10543.0296,-17.07270784352405,-20.81518959218326,公开指数日线计算（月K最后实际交易日）
20240906,399001.SZ,深证成指,week,周K,8130.77,8935.52215,9067.862666666666,-9.006212916164058,-10.334217677462243,公开指数日线计算（周K最后实际交易日）
20240913,399001.SZ,深证成指,week,周K,7983.548,8861.5042,9039.960833333334,-9.907530145954224,-11.68603330047615,公开指数日线计算（周K最后实际交易日）
20240920,399001.SZ,深证成指,week,周K,8075.142,8785.9051,9006.8184,-8.089810803897713,-10.34412329219384,公开指数日线计算（周K最后实际交易日）
20240927,399001.SZ,深证成指,week,周K,9514.864,8775.086449999999,9009.488966666666,8.43043033496269,5.609364029448516,公开指数日线计算（周K最后实际交易日）
20240930,399001.SZ,深证成指,week,周K,10529.757,8816.103200000001,9048.179333333333,19.437769285640826,16.374318104069395,公开指数日线计算（周K最后实际交易日）
20240930,399001.SZ,深证成指,month,月K,10529.757,9993.6507,10490.0797,5.364469062341737,0.37823640176917195,公开指数日线计算（月K最后实际交易日）
20241011,399001.SZ,深证成指,week,周K,10060.739,8847.911300000002,9063.1123,13.707502922186809,11.007550905002006,公开指数日线计算（周K最后实际交易日）
20241018,399001.SZ,深证成指,week,周K,10357.677,8897.576400000002,9089.516099999999,16.410093427239335,13.951907736870627,公开指数日线计算（周K最后实际交易日）
20241025,399001.SZ,深证成指,week,周K,10619.849,8965.78465,9130.1493,18.448629033265938,16.31626878215453,公开指数日线计算（周K最后实际交易日）
20241031,399001.SZ,深证成指,month,月K,10591.218,9934.0217,10475.7391,6.615611681218714,1.1023460864923562,公开指数日线计算（月K最后实际交易日）
20241101,399001.SZ,深证成指,week,周K,10455.502,9025.947199999999,9160.507166666668,15.838280108707071,14.136715465335481,公开指数日线计算（周K最后实际交易日）
20241108,399001.SZ,深证成指,week,周K,11161.702,9130.79005,9224.9561,22.242455897888046,20.99463541078532,公开指数日线计算（周K最后实际交易日）
20241115,399001.SZ,深证成指,week,周K,10748.97,9225.8036,9273.939766666668,16.509850697450368,15.905109052304113,公开指数日线计算（周K最后实际交易日）
20241122,399001.SZ,深证成指,week,周K,10438.722,9312.962300000001,9306.4336,12.088094676384543,12.166727327211579,公开指数日线计算（周K最后实际交易日）
20241129,399001.SZ,深证成指,week,周K,10611.719,9400.8441,9340.586766666667,12.880491231633107,13.60869788041117,公开指数日线计算（周K最后实际交易日）
20241129,399001.SZ,深证成指,month,月K,10611.719,9878.2878,10445.209033333334,7.42467940648579,1.59412766307776,公开指数日线计算（月K最后实际交易日）
20241206,399001.SZ,深证成指,week,周K,10791.339,9495.24945,9375.9235,13.649873621803588,15.096278249283923,公开指数日线计算（周K最后实际交易日）
20241213,399001.SZ,深证成指,week,周K,10713.072,9601.04435,9409.378499999999,11.58236135009625,13.855256221226519,公开指数日线计算（周K最后实际交易日）
20241220,399001.SZ,深证成指,week,周K,10646.617,9705.69765,9450.113166666668,9.694505062188918,12.66126460319812,公开指数日线计算（周K最后实际交易日）
20241227,399001.SZ,深证成指,week,周K,10659.976,9819.0115,9493.299866666668,8.564655413633027,12.289468885627652,公开指数日线计算（周K最后实际交易日）
20241231,399001.SZ,深证成指,month,月K,10414.611,9832.08505,10362.489266666666,5.924744823072925,0.5029846786041681,公开指数日线计算（月K最后实际交易日）
20250103,399001.SZ,深证成指,week,周K,9897.12,9896.374,9514.681066666668,0.007538114464966661,4.01946140552365,公开指数日线计算（周K最后实际交易日）
20250110,399001.SZ,深证成指,week,周K,9795.943,9977.0753,9532.804133333333,-1.8154849447713506,2.760351130540384,公开指数日线计算（周K最后实际交易日）
20250117,399001.SZ,深证成指,week,周K,10161.321,10067.71745,9569.353333333333,0.9297395409125109,6.186078056127808,公开指数日线计算（周K最后实际交易日）
20250124,399001.SZ,深证成指,week,周K,10292.729,10175.815400000001,9617.487666666666,1.1489359368684893,7.0209742578995815,公开指数日线计算（周K最后实际交易日）
20250127,399001.SZ,深证成指,week,周K,10156.066,10284.4413,9666.1716,-1.2482476806980225,5.068132661745839,公开指数日线计算（周K最后实际交易日）
20250127,399001.SZ,深证成指,month,月K,10156.066,9800.19585,10292.127466666667,3.6312554916950956,-1.3219955456957866,公开指数日线计算（月K最后实际交易日）
20250207,399001.SZ,深证成指,week,周K,10576.003,10409.48435,9723.568933333332,1.5996820245951948,8.766678906799763,公开指数日线计算（周K最后实际交易日）
20250214,399001.SZ,深证成指,week,周K,10749.456,10471.213950000001,9785.109733333335,2.6572091003832288,9.855242229748162,公开指数日线计算（周K最后实际交易日）
20250221,399001.SZ,深证成指,week,周K,10991.369,10494.29455,9864.916233333333,4.736616145389205,11.418776804818753,公开指数日线计算（周K最后实际交易日）
20250228,399001.SZ,深证成指,week,周K,10611.24,10521.819599999999,9933.505866666666,0.8498568061364731,6.8227083411464,公开指数日线计算（周K最后实际交易日）
20250228,399001.SZ,深证成指,month,月K,10611.24,9779.42855,10251.9757,8.505726543704828,3.5043420947632464,公开指数日线计算（月K最后实际交易日）
20250307,399001.SZ,深证成指,week,周K,10843.732,10546.12235,10015.173633333334,2.8219817684933313,8.273030473570508,公开指数日线计算（周K最后实际交易日）
20250314,399001.SZ,深证成指,week,周K,10978.299,10564.04485,10102.787933333335,3.921359250950185,8.666034291168167,公开指数日线计算（周K最后实际交易日）
20250321,399001.SZ,深证成指,week,周K,10687.554,10575.64745,10186.309166666668,1.0581531819122691,4.920769879767528,公开指数日线计算（周K最后实际交易日）
20250328,399001.SZ,深证成指,week,周K,10607.331,10547.9289,10261.604266666667,0.5631636367969817,3.369129468930865,公开指数日线计算（周K最后实际交易日）
20250331,399001.SZ,深证成指,month,月K,10504.332,9745.4496,10242.832966666667,7.787043503872826,2.5529951936571926,公开指数日线计算（月K最后实际交易日）
20250403,399001.SZ,深证成指,week,周K,10365.731,10528.766950000001,10336.102966666665,-1.5484809453399584,0.28664607375605833,公开指数日线计算（周K最后实际交易日）
20250411,399001.SZ,深证成指,week,周K,9834.444,10498.553049999999,10397.7995,-6.325719809550323,-5.418026189098946,公开指数日线计算（周K最后实际交易日）
20250418,399001.SZ,深证成指,week,周K,9781.647,10457.04945,10454.682999999999,-6.458824291014508,-6.437650955079155,公开指数日线计算（周K最后实际交易日）
20250425,399001.SZ,深证成指,week,周K,9917.055,10413.33525,10468.089366666665,-4.765814583756923,-5.263944043325742,公开指数日线计算（周K最后实际交易日）
20250430,399001.SZ,深证成指,week,周K,9899.821,10372.6727,10447.0915,-4.558629329931518,-5.23849628387002,公开指数日线计算（周K最后实际交易日）
20250430,399001.SZ,深证成指,month,月K,9899.821,9719.53015,10226.258966666668,1.854933800477987,-3.1921543130358776,公开指数日线计算（月K最后实际交易日）
20250509,399001.SZ,深证成指,week,周K,10126.825,10346.6831,10449.294366666667,-2.1249138286645652,-3.0860396439337245,公开指数日线计算（周K最后实际交易日）
20250516,399001.SZ,深证成指,week,周K,10179.596,10322.6641,10443.358333333334,-1.3859610136883194,-2.525646682939642,公开指数日线计算（周K最后实际交易日）
20250523,399001.SZ,深证成指,week,周K,10132.412,10334.4287,10427.110433333331,-1.9547931082053882,-2.8262713358366387,公开指数日线计算（周K最后实际交易日）
20250530,399001.SZ,深证成指,week,周K,10040.627,10346.6629,10413.281266666667,-2.95782227523812,-3.57864401357858,公开指数日线计算（周K最后实际交易日）
20250530,399001.SZ,深证成指,month,月K,10040.627,9716.085149999999,10190.663299999998,3.3402532500448556,-1.4722917987094908,公开指数日线计算（月K最后实际交易日）
20250606,399001.SZ,深证成指,week,周K,10183.699,10347.7818,10380.681166666667,-1.5856809040948328,-1.89758420959113,公开指数日线计算（周K最后实际交易日）
20250613,399001.SZ,深证成指,week,周K,10122.114,10339.25105,10359.785966666666,-2.100123586804681,-2.2941783491608136,公开指数日线计算（周K最后实际交易日）
20250620,399001.SZ,深证成指,week,周K,10005.032,10331.699349999999,10345.329633333333,-3.1617969022685433,-3.2893841510556854,公开指数日线计算（周K最后实际交易日）
20250627,399001.SZ,深证成指,week,周K,10378.55,10321.826700000001,10337.557333333332,0.5495471068119873,0.39654113002582925,公开指数日线计算（周K最后实际交易日）
20250630,399001.SZ,深证成指,month,月K,10465.12,9746.15095,10172.3011,7.376953770657546,2.8785905678706314,公开指数日线计算（月K最后实际交易日）
20250704,399001.SZ,深证成指,week,周K,10508.761,10309.79195,10328.138066666666,1.929903638841135,1.748843132880662,公开指数日线计算（周K最后实际交易日）
20250711,399001.SZ,深证成指,week,周K,10696.098,10295.0284,10327.572266666666,3.895760015581895,3.568367509978998,公开指数日线计算（周K最后实际交易日）
20250718,399001.SZ,深证成指,week,周K,10913.839,10310.158350000002,10336.479666666668,5.855202505206902,5.585647647479197,公开指数日线计算（周K最后实际交易日）
20250725,399001.SZ,深证成指,week,周K,11168.142,10326.378850000001,10353.418533333333,8.151581132431529,7.86912519805536,公开指数日线计算（周K最后实际交易日）
20250731,399001.SZ,深证成指,month,月K,11009.769,9810.293650000001,10139.251233333334,12.226701797045592,8.585621823875833,公开指数日线计算（月K最后实际交易日）
20250801,399001.SZ,深证成指,week,周K,10991.321,10327.02995,10389.891899999999,6.4325469492804155,5.788598243259879,公开指数日线计算（周K最后实际交易日）
20250808,399001.SZ,深证成指,week,周K,11128.673,10349.085900000002,10434.316233333335,7.532907809761236,6.654549767702855,公开指数日线计算（周K最后实际交易日）
20250815,399001.SZ,深证成指,week,周K,11634.668,10400.45275,10483.427800000001,11.866937715764347,10.98152457347965,公开指数日线计算（周K最后实际交易日）
20250822,399001.SZ,深证成指,week,周K,12166.061,10490.46925,10545.872200000002,15.972514766200764,15.363250846146205,公开指数日线计算（周K最后实际交易日）
20250829,399001.SZ,深证成指,week,周K,12696.15,10633.554549999999,10630.541666666666,19.39704583543986,19.430885067788182,公开指数日线计算（周K最后实际交易日）
20250829,399001.SZ,深证成指,month,月K,12696.15,9968.8667,10169.662966666665,27.35800750550712,24.843370341912596,公开指数日线计算（月K最后实际交易日）
20250905,399001.SZ,深证成指,week,周K,12590.562,10774.0003,10697.693633333334,16.860605619251757,17.69417251554679,公开指数日线计算（周K最后实际交易日）
20250912,399001.SZ,深证成指,week,周K,12924.135,10924.3543,10770.182933333333,18.305710754913896,19.99921524081325,公开指数日线计算（周K最后实际交易日）
20250919,399001.SZ,深证成指,week,周K,13070.863,11082.9064,10839.4994,17.937141470399865,20.585485709792085,公开指数日线计算（周K最后实际交易日）
20250926,399001.SZ,深证成指,week,周K,13208.996,11237.01495,10926.091266666666,17.548975940447576,20.894066117661136,公开指数日线计算（周K最后实际交易日）
20250930,399001.SZ,深证成指,week,周K,13526.509,11404.3606,11015.517166666665,18.608219035094354,22.795042623433815,公开指数日线计算（周K最后实际交易日）
20250930,399001.SZ,深证成指,month,月K,13526.509,10234.5499,10229.6667,32.16515755128615,32.22824747555069,公开指数日线计算（月K最后实际交易日）
20251010,399001.SZ,深证成指,week,周K,13355.419,11565.51095,11094.754500000001,15.476255720461696,20.37597587220157,公开指数日线计算（周K最后实际交易日）
20251017,399001.SZ,深证成指,week,周K,12688.936,11697.9264,11161.467233333333,8.47166896177427,13.685196889750607,公开指数日线计算（周K最后实际交易日）
20251024,399001.SZ,深证成指,week,周K,13289.185,11853.2007,11250.862366666666,12.114738764188825,18.117034649471364,公开指数日线计算（周K最后实际交易日）
20251031,399001.SZ,深证成指,week,周K,13378.212,12016.0056,11351.278400000001,11.336599243928447,17.8564345668766,公开指数日线计算（周K最后实际交易日）
20251031,399001.SZ,深证成指,month,月K,13378.212,10436.93835,10297.651566666667,28.18138376758734,29.91517447827674,公开指数日线计算（月K最后实际交易日）
20251107,399001.SZ,深证成指,week,周K,13404.056,12185.9568,11470.265466666666,9.995925802067518,16.85916109747465,公开指数日线计算（周K最后实际交易日）
20251114,399001.SZ,深证成指,week,周K,13216.031,12327.83085,11584.744933333333,7.2048372565072905,14.081329162223422,公开指数日线计算（周K最后实际交易日）
20251121,399001.SZ,深证成指,week,周K,12538.071,12429.29635,11672.112133333334,0.8751472886073586,7.419041701918294,公开指数日线计算（周K最后实际交易日）
20251128,399001.SZ,深证成指,week,周K,12984.081,12543.6955,11774.9208,3.510811467003494,10.268945503225812,公开指数日线计算（周K最后实际交易日）
20251128,399001.SZ,深证成指,month,月K,12984.081,10616.09975,10370.659266666666,22.305567070429987,25.20015040638144,公开指数日线计算（月K最后实际交易日）
20251205,399001.SZ,深证成指,week,周K,13147.677,12655.3874,11875.615866666665,3.88996072929384,10.711538227704454,公开指数日线计算（周K最后实际交易日）
20251212,399001.SZ,深证成指,week,周K,13258.328,12759.8967,11978.240266666668,3.9062330340025486,10.6867762278537,公开指数日线计算（周K最后实际交易日）
20251219,399001.SZ,深证成指,week,周K,13140.215,12867.3414,12078.500366666667,2.1206680658989896,8.790119643191584,公开指数日线计算（周K最后实际交易日）
20251226,399001.SZ,深证成指,week,周K,13603.894,12991.10245,12197.275933333332,4.717009602214328,11.532231248639624,公开指数日线计算（周K最后实际交易日）
20251231,399001.SZ,深证成指,week,周K,13525.022,13085.62015,12308.653366666667,3.3578985555376972,9.882223482118757,公开指数日线计算（周K最后实际交易日）
20251231,399001.SZ,深证成指,month,月K,13525.022,10812.99465,10453.940466666665,25.081186459294138,29.377262508101687,公开指数日线计算（月K最后实际交易日）
20260109,399001.SZ,深证成指,week,周K,14120.151,13183.32465,12441.921266666668,7.106146399876456,13.488509510420243,公开指数日线计算（周K最后实际交易日）
20260116,399001.SZ,深证成指,week,周K,14281.08,13262.57115,12584.456199999999,7.679573127115713,13.481899996600589,公开指数日线计算（周K最后实际交易日）
20260123,399001.SZ,深证成指,week,周K,14439.658,13355.02595,12719.826466666667,8.121527086961589,13.520872614420409,公开指数日线计算（周K最后实际交易日）
20260130,399001.SZ,深证成指,week,周K,14205.893,13419.11385,12843.0642,5.863122996009151,10.611399108321828,公开指数日线计算（周K最后实际交易日）
20260130,399001.SZ,深证成指,month,月K,14205.893,11055.07055,10554.6732,28.50115189902609,34.59339508493737,公开指数日线计算（月K最后实际交易日）
20260206,399001.SZ,深证成指,week,周K,13906.734,13460.9074,12950.085400000002,3.312010006101085,7.387199160864211,公开指数日线计算（周K最后实际交易日）
20260213,399001.SZ,深证成指,week,周K,14100.189,13505.467050000001,13056.297066666668,4.403564480948474,7.9953138933889445,公开指数日线计算（周K最后实际交易日）
20260227,399001.SZ,深证成指,week,周K,14495.093,13553.89625,13167.195433333334,6.944104725606115,10.084892970488113,公开指数日线计算（周K最后实际交易日）
20260227,399001.SZ,深证成指,month,月K,14495.093,11337.39025,10690.569300000001,27.852113055736094,35.58766229596397,公开指数日线计算（月K最后实际交易日）
20260306,399001.SZ,深证成指,week,周K,14172.627,13594.756650000001,13273.238966666666,4.2506855023403345,6.775949981703677,公开指数日线计算（周K最后实际交易日）
20260313,399001.SZ,深证成指,week,周K,14280.78,13674.34885,13378.3092,4.434808243172772,6.745776215128907,公开指数日线计算（周K最后实际交易日）
20260320,399001.SZ,深证成指,week,周K,13866.202,13703.199700000001,13452.693666666666,1.1895199921810873,3.073795803125523,公开指数日线计算（周K最后实际交易日）
20260327,399001.SZ,深证成指,week,周K,13760.369,13722.307550000001,13505.837266666667,0.2773691659461397,1.8846053621683678,公开指数日线计算（周K最后实际交易日）
20260331,399001.SZ,深证成指,month,月K,13478.056,11573.5887,10802.8536,16.45528754620422,24.76384943326455,公开指数日线计算（月K最后实际交易日）
20260403,399001.SZ,深证成指,week,周K,13352.904,13719.749950000001,13527.729066666665,-2.673853031847717,-1.2923460087432281,公开指数日线计算（周K最后实际交易日）
20260410,399001.SZ,深证成指,week,周K,14309.472,13774.422,13585.026066666667,3.8843735149104663,5.332679744434876,公开指数日线计算（周K最后实际交易日）
20260417,399001.SZ,深证成指,week,周K,14885.416,13891.789249999998,13650.4021,7.1526189471957435,9.047454360337115,公开指数日线计算（周K最后实际交易日）
20260424,399001.SZ,深证成指,week,周K,14940.301,13989.60025,13712.716699999999,6.795767806160158,8.952159713180684,公开指数日线计算（周K最后实际交易日）
20260430,399001.SZ,深证成指,week,周K,15107.553,14087.59405,13776.001933333331,7.240121672870048,9.665729382955135,公开指数日线计算（周K最后实际交易日）
20260430,399001.SZ,深证成指,month,月K,15107.553,11911.542449999999,10977.645233333335,26.83120648241488,37.621071540245325,公开指数日线计算（月K最后实际交易日）
20260508,399001.SZ,深证成指,week,周K,15563.797,14202.867499999998,13843.911533333334,9.582075591425475,12.423406943373848,公开指数日线计算（周K最后实际交易日）
20260515,399001.SZ,深证成指,week,周K,15561.372,14323.925350000001,13917.4433,8.639019121947577,11.812002136915467,公开指数日线计算（周K最后实际交易日）
20260522,399001.SZ,深证成指,week,周K,15597.297,14423.5955,14014.388666666666,8.137371156865857,11.294879648216805,公开指数日线计算（周K最后实际交易日）
20260529,399001.SZ,深证成指,week,周K,15575.134,14526.1011,14090.586966666666,7.221710029265882,10.53573592672361,公开指数日线计算（周K最后实际交易日）
20260529,399001.SZ,深证成指,month,月K,15575.134,12163.8113,11172.585866666666,28.044850547788425,39.40491651505946,公开指数日线计算（月K最后实际交易日）
20260605,399001.SZ,深证成指,week,周K,15314.7,14585.82855,14155.136566666666,4.997120646944664,8.191820883338853,公开指数日线计算（周K最后实际交易日）
20260612,399001.SZ,深证成指,week,周K,14963.407,14619.944900000002,14207.114933333334,2.349270823859251,5.3233332046341175,公开指数日线计算（周K最后实际交易日）
20260618,399001.SZ,深证成指,week,周K,16030.702,14699.497100000002,14300.9373,9.056125464319443,12.095463840681276,公开指数日线计算（周K最后实际交易日）
20260626,399001.SZ,深证成指,week,周K,15782.223,14778.3136,14409.0757,6.793125570159786,9.529738954733924,公开指数日线计算（周K最后实际交易日）
20260630,399001.SZ,深证成指,month,月K,16205.557,12444.52825,11395.281466666667,30.222348926726106,42.212871594302335,公开指数日线计算（月K最后实际交易日）
20260703,399001.SZ,深证成指,week,周K,15597.512,14862.852499999999,14496.190066666666,4.942923977749225,7.597319904529765,公开指数日线计算（周K最后实际交易日）
20260710,399001.SZ,深证成指,week,周K,15046.67,14910.176549999998,14559.489833333333,0.9154381877523932,3.346134873155293,公开指数日线计算（周K最后实际交易日）
20260717,399001.SZ,深证成指,week,周K,13706.884,14870.766099999999,14574.4417,-7.826645192139758,-5.952596455204173,公开指数日线计算（周K最后实际交易日）
20260724,399001.SZ,深证成指,week,周K,13774.676,14850.86855,14595.5904,-7.246664034340267,-5.624400092784187,公开指数日线计算（周K最后实际交易日）
20260731,399001.SZ,深证成指,week,周K,13578.93,14815.776049999997,14594.758266666666,-8.3481691801085,-6.960226734188135,公开指数日线计算（周K最后实际交易日）
20260731,399001.SZ,深证成指,month,月K,13578.93,12592.8888,11574.150966666668,7.830142993083511,17.321175774422315,公开指数日线计算（月K最后实际交易日）
20260807,399001.SZ,深证成指,week,周K,14311.008,14838.01635,14620.9578,-3.5517439634038417,-2.1199007906308354,公开指数日线计算（周K最后实际交易日）
20260814,399001.SZ,深证成指,week,周K,14354.306,14867.713199999998,14628.762966666665,-3.4531685747072216,-1.8761461053955597,公开指数日线计算（周K最后实际交易日）
20260821,399001.SZ,深证成指,week,周K,14094.168,14904.776399999999,14622.532566666667,-5.438581420114419,-3.6133587958020352,公开指数日线计算（周K最后实际交易日）
20260828,399001.SZ,深证成指,week,周K,13953.065,14886.956049999999,14606.312800000002,-6.273216948202098,-4.47236622236381,公开指数日线计算（周K最后实际交易日）
20260831,399001.SZ,深证成指,month,月K,14014.997,12772.9081,11730.302766666666,9.724401759376944,19.476856469771775,公开指数日线计算（月K最后实际交易日）
20260904,399001.SZ,深证成指,week,周K,13516.969,14818.5337,14583.348666666665,-8.783356885033777,-7.312310025914027,公开指数日线计算（周K最后实际交易日）
20260904,399001.SZ,深证成指,month,月K,13516.969,12940.95325,11867.506633333334,4.4511075720020665,13.898979942709033,公开指数日线计算（月K最后实际交易日）
20200103,399006.SZ,创业板指,week,周K,1836.012,,,,,公开指数日线计算（周K最后实际交易日）
20200110,399006.SZ,创业板指,week,周K,1904.194,,,,,公开指数日线计算（周K最后实际交易日）
20200117,399006.SZ,创业板指,week,周K,1932.511,,,,,公开指数日线计算（周K最后实际交易日）
20200123,399006.SZ,创业板指,week,周K,1927.742,,,,,公开指数日线计算（周K最后实际交易日）
20200123,399006.SZ,创业板指,month,月K,1927.742,,,,,公开指数日线计算（月K最后实际交易日）
20200207,399006.SZ,创业板指,week,周K,2015.799,,,,,公开指数日线计算（周K最后实际交易日）
20200214,399006.SZ,创业板指,week,周K,2069.219,,,,,公开指数日线计算（周K最后实际交易日）
20200221,399006.SZ,创业板指,week,周K,2226.639,,,,,公开指数日线计算（周K最后实际交易日）
20200228,399006.SZ,创业板指,week,周K,2071.566,,,,,公开指数日线计算（周K最后实际交易日）
20200228,399006.SZ,创业板指,month,月K,2071.566,,,,,公开指数日线计算（月K最后实际交易日）
20200306,399006.SZ,创业板指,week,周K,2192.936,,,,,公开指数日线计算（周K最后实际交易日）
20200313,399006.SZ,创业板指,week,周K,2030.58,,,,,公开指数日线计算（周K最后实际交易日）
20200320,399006.SZ,创业板指,week,周K,1915.046,,,,,公开指数日线计算（周K最后实际交易日）
20200327,399006.SZ,创业板指,week,周K,1903.881,,,,,公开指数日线计算（周K最后实际交易日）
20200331,399006.SZ,创业板指,month,月K,1871.917,,,,,公开指数日线计算（月K最后实际交易日）
20200403,399006.SZ,创业板指,week,周K,1906.675,,,,,公开指数日线计算（周K最后实际交易日）
20200410,399006.SZ,创业板指,week,周K,1949.885,,,,,公开指数日线计算（周K最后实际交易日）
20200417,399006.SZ,创业板指,week,周K,2020.77,,,,,公开指数日线计算（周K最后实际交易日）
20200424,399006.SZ,创业板指,week,周K,2003.748,,,,,公开指数日线计算（周K最后实际交易日）
20200430,399006.SZ,创业板指,week,周K,2069.432,,,,,公开指数日线计算（周K最后实际交易日）
20200430,399006.SZ,创业板指,month,月K,2069.432,,,,,公开指数日线计算（月K最后实际交易日）
20200508,399006.SZ,创业板指,week,周K,2125.243,,,,,公开指数日线计算（周K最后实际交易日）
20200515,399006.SZ,创业板指,week,周K,2124.311,,,,,公开指数日线计算（周K最后实际交易日）
20200522,399006.SZ,创业板指,week,周K,2046.596,2013.6392500000002,,1.63667598354571,,公开指数日线计算（周K最后实际交易日）
20200529,399006.SZ,创业板指,week,周K,2086.666,2026.17195,,2.985632586612419,,公开指数日线计算（周K最后实际交易日）
20200529,399006.SZ,创业板指,month,月K,2086.666,,,,,公开指数日线计算（月K最后实际交易日）
20200605,399006.SZ,创业板指,week,周K,2166.375,2039.2810000000002,,6.232294617563738,,公开指数日线计算（周K最后实际交易日）
20200612,399006.SZ,创业板指,week,周K,2206.764,2052.9936500000003,,7.4900548279825285,,公开指数日线计算（周K最后实际交易日）
20200619,399006.SZ,创业板指,week,周K,2319.449,2072.5789999999997,,11.911246808927455,,公开指数日线计算（周K最后实际交易日）
20200624,399006.SZ,创业板指,week,周K,2382.473,2090.9127,,13.944164192029639,,公开指数日线计算（周K最后实际交易日）
20200630,399006.SZ,创业板指,month,月K,2438.197,,,,,公开指数日线计算（月K最后实际交易日）
20200703,399006.SZ,创业板指,week,周K,2462.563,2110.5798999999997,,16.677080076428297,,公开指数日线计算（周K最后实际交易日）
20200710,399006.SZ,创业板指,week,周K,2778.457,2138.1708,,29.945512304255573,,公开指数日线计算（周K最后实际交易日）
20200717,399006.SZ,创业板指,week,周K,2662.402,2167.7126,,22.82080198269827,,公开指数日线计算（周K最后实际交易日）
20200724,399006.SZ,创业板指,week,周K,2627.843,2189.45795,,20.02253799850322,,公开指数日线计算（周K最后实际交易日）
20200731,399006.SZ,创业板指,week,周K,2795.4,2227.6989500000004,2158.7059,25.48374186736495,29.49424930927369,公开指数日线计算（周K最后实际交易日）
20200731,399006.SZ,创业板指,month,月K,2795.4,,,,,公开指数日线计算（月K最后实际交易日）
20200807,399006.SZ,创业板指,week,周K,2749.953,2269.4443,2189.1706,21.17296732067846,25.61620368919626,公开指数日线计算（周K最后实际交易日）
20200814,399006.SZ,创业板指,week,周K,2668.712,2307.68585,2214.6545333333333,15.644510278554602,20.502406123958906,公开指数日线计算（周K最后实际交易日）
20200821,399006.SZ,创业板指,week,周K,2632.452,2343.9746999999998,2237.9859,12.307184885570678,17.62594214735669,公开指数日线计算（周K最后实际交易日）
20200828,399006.SZ,创业板指,week,周K,2757.839,2384.3724,2265.6558,15.663098599866343,21.723652816107375,公开指数日线计算（周K最后实际交易日）
20200831,399006.SZ,创业板指,month,月K,2728.313,,,,,公开指数日线计算（月K最后实际交易日）
20200904,399006.SZ,创业板指,week,周K,2732.155,2419.9416499999998,2289.5343333333335,12.901689179158527,19.332344583025108,公开指数日线计算（周K最后实际交易日）
20200911,399006.SZ,创业板指,week,周K,2536.618,2446.58515,2305.1143,3.679939363647322,10.043046455440408,公开指数日线计算（周K最后实际交易日）
20200918,399006.SZ,创业板指,week,周K,2596.082,2472.91765,2317.4290666666666,4.980527758374809,12.024227077385419,公开指数日线计算（周K最后实际交易日）
20200925,399006.SZ,创业板指,week,周K,2540.426,2493.6768,2333.0577333333335,1.8747096656631657,8.888261259201279,公开指数日线计算（周K最后实际交易日）
20200930,399006.SZ,创业板指,week,周K,2574.758,2516.19915,2345.7851333333333,2.327274055394213,9.76103324268658,公开指数日线计算（周K最后实际交易日）
20200930,399006.SZ,创业板指,month,月K,2574.758,,,,,公开指数日线计算（月K最后实际交易日）
20201009,399006.SZ,创业板指,week,周K,2672.934,2547.51605,2367.196933333333,4.923146607849627,12.915573789467016,公开指数日线计算（周K最后实际交易日）
20201016,399006.SZ,创业板指,week,周K,2724.497,2579.4076,2394.1786333333334,5.624911704532454,13.796730204996255,公开指数日线计算（周K最后实际交易日）
20201023,399006.SZ,创业板指,week,周K,2600.843,2601.131,2417.4107,-0.011072106710507956,7.58796591741735,公开指数日线计算（周K最后实际交易日）
