code,exchange,name,source,updated_at
002389,SZ,航天彩虹,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300237,SZ,ST美晨,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300789,SZ,唐源电气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601601,SH,中国太保,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301078,SZ,孩子王,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000816,SZ,智慧农业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300021,SZ,大禹节水,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603896,SH,寿仙谷,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601717,SH,中创智领,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688137,SH,近岸蛋白,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301234,SZ,五洲医疗,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000995,SZ,皇台酒业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002395,SZ,双象股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300348,SZ,长亮科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000768,SZ,中航西飞,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002496,SZ,辉丰股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301056,SZ,森赫股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600809,SH,山西汾酒,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300492,SZ,华图山鼎,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688805,SH,健信超导,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300138,SZ,晨光生物,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002798,SZ,帝欧水华,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300242,SZ,佳云科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002910,SZ,庄园牧场,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300887,SZ,谱尼测试,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300299,SZ,富春股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300308,SZ,中际旭创,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
003042,SZ,中农联合,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002094,SZ,青岛金王,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000415,SZ,渤海租赁,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300324,SZ,旋极信息,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300111,SZ,向日葵,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300337,SZ,银邦股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600965,SH,*ST福成,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002758,SZ,浙农股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600654,SH,中安科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600227,SH,赤天化,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300611,SZ,美力科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600408,SH,安泰集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688070,SH,纵横股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688799,SH,华纳药厂,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300588,SZ,熙菱信息,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000735,SZ,罗 牛 山,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603008,SH,ST喜临门,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600435,SH,北方导航,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002829,SZ,星网宇达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601595,SH,上海电影,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002697,SZ,红旗连锁,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605136,SH,丽人丽妆,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000020,SZ,深华发Ａ,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300301,SZ,ST长方,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600706,SH,曲江文旅,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600222,SH,太龙药业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600643,SH,爱建集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300068,SZ,ST南都,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600300,SH,维维股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600801,SH,华新建材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600429,SH,三元股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603122,SH,合富中国,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601658,SH,邮储银行,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688251,SH,井松智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600419,SH,天润乳业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300063,SZ,天龙集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002173,SZ,创新医疗,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002467,SZ,二六三,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603579,SH,荣泰健康,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600428,SH,中远海特,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300317,SZ,珈伟新能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603408,SH,建霖家居,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603819,SH,神力股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600780,SH,通宝能源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000572,SZ,海马汽车,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301329,SZ,信音电子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603628,SH,清源股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600508,SH,上海能源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300553,SZ,集智股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600595,SH,中孚实业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002321,SZ,华英农业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000981,SZ,山子高科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603068,SH,博通集成,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600262,SH,北方股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002458,SZ,益生股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601010,SH,ST文峰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000882,SZ,华联股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000723,SZ,美锦能源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300533,SZ,冰川网络,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600603,SH,广汇物流,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300999,SZ,金龙鱼,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000555,SZ,神州信息,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603638,SH,艾迪精密,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002862,SZ,实丰文化,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300039,SZ,上海凯宝,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300805,SZ,电声股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603866,SH,桃李面包,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002651,SZ,利君股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002086,SZ,东方海洋,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300736,SZ,百邦科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001325,SZ,元创股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600228,SH,返利科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603106,SH,恒银科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000048,SZ,京基智农,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002367,SZ,康力电梯,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301058,SZ,中粮科工,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
003018,SZ,金富科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600095,SH,湘财股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603308,SH,应流股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600583,SH,海油工程,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002045,SZ,国光电器,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300817,SZ,双飞集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603636,SH,南威软件,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002951,SZ,金时科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002860,SZ,星帅尔,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301001,SZ,凯淳股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301221,SZ,光庭信息,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300722,SZ,新余国科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000558,SZ,天府文旅,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000501,SZ,武商集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002374,SZ,中锐股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688039,SH,当虹科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300577,SZ,开润股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688475,SH,萤石网络,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300581,SZ,晨曦航空,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300898,SZ,熊猫乳品,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600882,SH,妙可蓝多,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601882,SH,海天精工,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600778,SH,友好集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688781,SH,视涯科技-UW,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300502,SZ,新易盛,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002123,SZ,梦网科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301500,SZ,飞南资源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001300,SZ,三柏硕,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002626,SZ,金达威,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000957,SZ,中通客车,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601058,SH,赛轮轮胎,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000411,SZ,英特集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300310,SZ,宜通世纪,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002474,SZ,榕基软件,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001872,SZ,招商港口,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301102,SZ,兆讯传媒,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600630,SH,龙头股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603197,SH,保隆科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601326,SH,秦港股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000017,SZ,深中华A,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600650,SH,锦江在线,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603391,SH,力聚热能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600257,SH,大湖股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600389,SH,江山股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002523,SZ,天桥起重,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600172,SH,黄河旋风,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688078,SH,龙软科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002806,SZ,华锋股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605398,SH,新炬网络,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600075,SH,新疆天业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300279,SZ,和晶科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000911,SZ,*ST广糖,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600405,SH,动力源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301153,SZ,中科江南,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300992,SZ,泰福泵业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603696,SH,安记食品,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301122,SZ,采纳股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600714,SH,金瑞矿业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600814,SH,杭州解百,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301302,SZ,华如科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601801,SH,皖新传媒,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603101,SH,汇嘉时代,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603486,SH,科沃斯,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000785,SZ,居然智家,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300052,SZ,中青宝,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002292,SZ,奥飞娱乐,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603363,SH,傲农生物,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002572,SZ,索菲亚,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300889,SZ,爱克股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002766,SZ,索菱股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001367,SZ,海森药业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002365,SZ,永安药业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600858,SH,银座股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301081,SZ,严牌股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603105,SH,芯能科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603889,SH,新澳股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600475,SH,华光环能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688836,SH,宇树科技-W,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000532,SZ,华金资本,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300937,SZ,药易购,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002486,SZ,嘉麟杰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002827,SZ,高争民爆,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000779,SZ,甘咨询,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603016,SH,新宏泰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603616,SH,韩建河山,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600446,SH,金证股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301190,SZ,善水科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600775,SH,南京熊猫,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300315,SZ,掌趣科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688619,SH,罗普特,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000980,SZ,众泰汽车,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601038,SH,一拖股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603077,SH,和邦生物,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002719,SZ,ST麦趣,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600088,SH,中视传媒,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001268,SZ,联合精密,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
